% R,Z,IsoLevel
0.535030008,3.574765031,65
0.551722438,3.574869926,65
0.568415801,3.57497862,65
0.585110111,3.575091165,65
0.60180538,3.57520762,65
0.618501624,3.575328039,65
0.635198856,3.575452485,65
0.651897092,3.575581016,65
0.668596347,3.575713697,65
0.685296637,3.575850592,65
0.701997978,3.575991769,65
0.718700389,3.576137297,65
0.735403885,3.576287246,65
0.752108485,3.57644169,65
0.768814208,3.576600704,65
0.785521072,3.576764365,65
0.802229097,3.576932752,65
0.818938303,3.577105947,65
0.83564871,3.577284034,65
0.85236034,3.577467097,65
0.869073213,3.577655226,65
0.885787353,3.577848509,65
0.902502782,3.578047041,65
0.919219523,3.578250914,65
0.9359376,3.578460228,65
0.952657038,3.578675081,65
0.969377861,3.578895576,65
0.986100095,3.579121816,65
1.002823767,3.579353909,65
1.019548903,3.579591963,65
1.036275531,3.579836092,65
1.053003679,3.580086409,65
1.069733376,3.580343032,65
1.086464651,3.580606081,65
1.103197535,3.580875678,65
1.119932057,3.581151948,65
1.136668251,3.58143502,65
1.153406146,3.581725025,65
1.170145778,3.582022096,65
1.186887179,3.582326371,65
1.203630383,3.582637989,65
1.220375426,3.582957092,65
1.237122344,3.583283828,65
1.253871172,3.583618344,65
1.270621949,3.583960793,65
1.287374713,3.58431133,65
1.304129502,3.584670115,65
1.320886356,3.585037307,65
1.337645316,3.585413074,65
1.354406424,3.585797584,65
1.371169721,3.586191008,65
1.387935251,3.586593524,65
1.404703058,3.587005309,65
1.421473187,3.587426547,65
1.438245683,3.587857425,65
1.455020594,3.588298133,65
1.471797967,3.588748866,65
1.488577851,3.589209821,65
1.505360295,3.589681201,65
1.52214535,3.590163212,65
1.538933068,3.590656064,65
1.555723502,3.591159972,65
1.572516705,3.591675154,65
1.589312731,3.592201833,65
1.606111637,3.592740237,65
1.62291348,3.593290598,65
1.639718318,3.59385315,65
1.656526209,3.594428137,65
1.673337215,3.595015802,65
1.690151396,3.595616397,65
1.706968815,3.596230176,65
1.723789537,3.596857399,65
1.740613625,3.597498332,65
1.757441148,3.598153245,65
1.774272172,3.598822413,65
1.791106765,3.599506116,65
1.807945,3.600204641,65
1.824786946,3.600918279,65
1.841632677,3.601647326,65
1.858482267,3.602392086,65
1.875335792,3.603152866,65
1.892193329,3.603929981,65
1.909054956,3.604723751,65
1.925920755,3.605534502,65
1.942790806,3.606362566,65
1.959665192,3.607208281,65
1.976543998,3.608071994,65
1.993427312,3.608954054,65
2.010315219,3.609854821,65
2.027207811,3.610774658,65
2.044105178,3.611713938,65
2.061007413,3.612673039,65
2.077914612,3.613652347,65
2.09482687,3.614652255,65
2.111744286,3.615673164,65
2.12866696,3.61671548,65
2.145594994,3.61777962,65
2.162528493,3.618866008,65
2.179467562,3.619975074,65
2.196412309,3.621107258,65
2.213362844,3.622263007,65
2.230319279,3.623442779,65
2.247281728,3.624647037,65
2.264250308,3.625876256,65
2.281225137,3.627130917,65
2.298206337,3.628411513,65
2.315194028,3.629718544,65
2.332188339,3.631052522,65
2.349189395,3.632413965,65
2.366197327,3.633803405,65
2.383212269,3.63522138,65
2.383333333,3.635231477,65
2.4,3.636606804,65
2.400223745,3.636625247,65
2.417236631,3.638034853,65
2.434256525,3.639472995,65
2.45128356,3.640940209,65
2.468317871,3.642437045,65
2.485359594,3.64396406,65
2.502408869,3.645521824,65
2.519465839,3.647110916,65
2.536530649,3.648731927,65
2.553603446,3.650385457,65
2.57068438,3.65207212,65
2.587773606,3.65379254,65
2.60487128,3.655547354,65
2.62197756,3.657337209,65
2.63909261,3.659162767,65
2.656216593,3.661024702,65
2.67334968,3.662923699,65
2.690492042,3.664860458,65
2.707643855,3.666835694,65
2.724805296,3.668850133,65
2.741976548,3.670904518,65
2.759157798,3.672999604,65
2.776349233,3.675136164,65
2.793551049,3.677314985,65
2.810763441,3.679536869,65
2.827986612,3.681802635,65
2.845220766,3.68411312,65
2.862466114,3.686469177,65
2.879722868,3.688871677,65
2.896991247,3.691321508,65
2.914271475,3.693819577,65
2.931563779,3.696366814,65
2.948868391,3.698964162,65
2.966185548,3.70161259,65
2.966666667,3.70168638,65
2.983333333,3.70425265,65
2.983517131,3.704280362,65
3.000866068,3.706911978,65
3.018228218,3.709594555,65
3.035603831,3.712329064,65
3.052993165,3.715116495,65
3.070396483,3.717957863,65
3.087814053,3.720854203,65
3.105246149,3.723806576,65
3.122693054,3.726816065,65
3.140155054,3.729883779,65
3.157632444,3.733010854,65
3.175125525,3.736198453,65
3.192634606,3.739447766,65
3.210160003,3.742760013,65
3.227702041,3.746136444,65
3.245261051,3.74957834,65
3.262837374,3.753087015,65
3.280431359,3.756663815,65
3.298043366,3.760310125,65
3.31567376,3.764027361,65
3.333322921,3.767816982,65
3.333333333,3.767819224,65
3.35,3.771301855,65
3.35094486,3.771501604,65
3.368584507,3.775254525,65
3.386242715,3.779079042,65
3.403919864,3.78297662,65
3.421616347,3.786948766,65
3.439332564,3.790997032,65
3.45706893,3.795123015,65
3.474825871,3.799328361,65
3.492603828,3.803614764,65
3.510403252,3.807983973,65
3.528224612,3.81243779,65
3.54606839,3.816978076,65
3.563935084,3.821606752,65
3.581825208,3.8263258,65
3.599739293,3.831137274,65
3.6,3.831207456,65
3.616666667,3.835604939,65
3.617691551,3.835876364,65
3.635672325,3.840663471,65
3.653678626,3.845543568,65
3.671711056,3.850518847,65
3.689770238,3.85559158,65
3.707856819,3.860764127,65
3.725971473,3.866038936,65
3.744114897,3.871418554,65
3.762287819,3.876905625,65
3.780490992,3.882502901,65
3.798725205,3.888213246,65
3.8,3.888613366,65
3.816666667,3.893888366,65
3.816976063,3.89398423,65
3.835197844,3.899649289,65
3.853450763,3.905427779,65
3.871735674,3.911322814,65
3.890053471,3.917337643,65
3.908405086,3.92347567,65
3.926791497,3.929740453,65
3.945213727,3.936135719,65
3.963672847,3.942665373,65
3.982169982,3.949333504,65
3.983333333,3.949753019,65
4,3.955782941,65
4.000720251,3.95604086,65
4.019334321,3.962717671,65
4.03799038,3.969538445,65
4.056689831,3.976507992,65
4.075434153,3.98363138,65
4.094224903,3.990913953,65
4.113063726,3.998361345,65
4.131952354,4.0059795,65
4.133333333,4.006535882,65
4.15,4.013289036,65
4.150850942,4.013631802,65
4.169735314,4.021235362,65
4.188671541,4.029016714,65
4.207661688,4.03698293,65
4.226707942,4.045141516,65
4.245812626,4.053500433,65
4.264978205,4.062068132,65
4.266666667,4.062820745,65
4.283333333,4.070340139,65
4.284231354,4.070743637,65
4.303599111,4.079425715,65
4.323038168,4.088336969,65
4.34255193,4.097488347,65
4.362144036,4.106891543,65
4.381818371,4.11655905,65
4.383333333,4.117300044,65
4.4,4.125521285,65
4.401506428,4.126270661,65
4.421210832,4.136034818,65
4.441005788,4.146090032,65
4.460896357,4.156452577,65
4.480887982,4.167139941,65
4.483333333,4.168440471,65
4.5,4.177513174,65
4.5010241,4.178072301,65
4.521372735,4.189118204,65
4.541849319,4.200547956,65
4.562462242,4.212386726,65
4.583220594,4.224661783,65
4.583333333,4.224727766,65
4.6,4.234456826,65
4.603952934,4.236858803,65
4.624841252,4.249523757,65
4.64590255,4.262707651,65
4.65,4.265262856,65
4.666666667,4.276086328,65
4.667176038,4.276418962,65
4.688888751,4.290475805,65
4.710843683,4.305207402,65
4.733062038,4.320672821,65
4.733333333,4.32085955,65
4.75,4.332436212,65
4.755354778,4.336345452,65
4.777951047,4.352863631,65
4.783333333,4.356796773,65
4.8,4.369583301,65
4.800964653,4.370337679,65
4.824848237,4.388895467,65
4.849236974,4.408752218,65
4.85,4.409368409,65
4.866666667,4.423148752,65
4.874000418,4.429572502,65
4.899409901,4.452054031,65
4.9,4.452571956,65
4.916666667,4.467674904,65
4.92678439,4.477420348,65
4.933333333,4.483551243,65
4.95,4.499970167,65
4.955390153,4.505562503,65
4.966666667,4.516913503,65
4.983333333,4.534819091,65
4.985969376,4.53779152,65
5,4.553205135,65
5.016666667,4.572728678,65
5.02209565,4.57949068,65
5.033333333,4.593131944,65
5.05,4.614839366,65
5.066666667,4.638088364,65
5.07234016,4.646656023,65
5.083333333,4.663021078,65
5.1,4.690297923,65
5.116666667,4.720713144,65
5.118852753,4.725,65
5.130811031,4.75,65
5.133333333,4.755736029,65
5.141386115,4.775,65
5.149281257,4.796428571,65
5.15,4.798600118,65
5.156166996,4.817857143,65
5.161044683,4.835714286,65
5.165109488,4.853571429,65
5.166666667,4.861832655,65
5.167805046,4.867857143,65
5.170012882,4.882142857,65
5.171308118,4.892857143,65
5.172287786,4.903571429,65
5.172762397,4.910714286,65
5.173091651,4.917857143,65
5.173201005,4.921428571,65
5.17327306,4.925,65
5.173350506,4.92875,65
5.173385172,4.9325,65
5.173376286,4.93625,65
5.173323058,4.94,65
5.173224673,4.94375,65
5.173080286,4.9475,65
5.172889015,4.95125,65
5.172649937,4.955,65
5.172362076,4.95875,65
5.172024408,4.9625,65
5.171635841,4.96625,65
5.171195228,4.97,65
5.170701345,4.97375,65
5.170152905,4.9775,65
5.169548536,4.98125,65
5.168886787,4.985,65
5.166555236,4.996224928,65
5.166549994,4.99625,65
5.165711438,5,65
5.168166062,4.98875,65
5.167384671,4.9925,65
5.167350329,4.992653824,65
0.016666667,3.573182344,65
0,3.573180872,65
0.033333333,3.573186764,65
0.05,3.573194133,65
0.066666667,3.573204454,65
0.083333333,3.573217733,65
0.1,3.573233976,65
0.116666667,3.573253192,65
0.133333333,3.57327539,65
0.15,3.573300582,65
0.166666667,3.573328779,65
0.183333333,3.573359997,65
0.2,3.57339425,65
0.216666667,3.573431555,65
0.233333333,3.573471933,65
0.25,3.573515401,65
0.266666667,3.573561983,65
0.283333333,3.573611701,65
0.3,3.57366458,65
0.316666667,3.573720646,65
0.333333333,3.573779928,65
0.35,3.573842454,65
0.366666667,3.573908256,65
0.383333333,3.573977367,65
0.4,3.574049819,65
0.416666667,3.57412565,65
0.433333333,3.574204897,65
0.45,3.574287598,65
0.466666667,3.574373795,65
0.483333333,3.57446353,65
0.5,3.574556846,65
0.516666667,3.574653791,65
0.533333333,3.57475441,65
0.55,3.574858753,65
0.566666667,3.574966872,65
0.583333333,3.575078819,65
0.6,3.575194648,65
0.616666667,3.575314415,65
0.633333333,3.57543818,65
0.65,3.575566,65
0.666666667,3.575697939,65
0.683333333,3.57583406,65
0.7,3.575974428,65
0.716666667,3.576119111,65
0.733333333,3.576268178,65
0.75,3.5764217,65
0.766666667,3.576579751,65
0.783333333,3.576742406,65
0.8,3.576909742,65
0.816666667,3.577081838,65
0.833333333,3.577258777,65
0.85,3.57744064,65
0.866666667,3.577627515,65
0.883333333,3.577819489,65
0.9,3.578016651,65
0.916666667,3.578219095,65
0.933333333,3.578426913,65
0.95,3.578640204,65
0.966666667,3.578859066,65
0.983333333,3.579083599,65
1,3.579313909,65
1.016666667,3.579550101,65
1.033333333,3.579792282,65
1.05,3.580040565,65
1.066666667,3.580295062,65
1.083333333,3.58055589,65
1.1,3.580823166,65
1.116666667,3.581097012,65
1.133333333,3.581377551,65
1.15,3.58166491,65
1.166666667,3.581959217,65
1.183333333,3.582260604,65
1.2,3.582569205,65
1.216666667,3.582885158,65
1.233333333,3.583208603,65
1.25,3.583539683,65
1.266666667,3.583878543,65
1.283333333,3.584225331,65
1.3,3.584580202,65
1.316666667,3.584943307,65
1.333333333,3.585314807,65
1.35,3.58569486,65
1.366666667,3.586083633,65
1.383333333,3.586481292,65
1.4,3.586888008,65
1.416666667,3.587303955,65
1.433333333,3.587729309,65
1.45,3.588164252,65
1.466666667,3.588608968,65
1.483333333,3.589063644,65
1.5,3.589528472,65
1.516666667,3.590003645,65
1.533333333,3.590489363,65
1.55,3.590985827,65
1.566666667,3.591493243,65
1.583333333,3.592011821,65
1.6,3.592541773,65
1.616666667,3.593083318,65
1.633333333,3.593636675,65
1.65,3.594202071,65
1.666666667,3.594779735,65
1.683333333,3.595369899,65
1.7,3.595972802,65
1.716666667,3.596588684,65
1.733333333,3.597217792,65
1.75,3.597860376,65
1.766666667,3.598516692,65
1.783333333,3.599186996,65
1.8,3.599871555,65
1.816666667,3.600570635,65
1.833333333,3.601284511,65
1.85,3.602013457,65
1.866666667,3.602757759,65
1.883333333,3.603517703,65
1.9,3.60429358,65
1.916666667,3.605085687,65
1.933333333,3.605894328,65
1.95,3.606719809,65
1.966666667,3.607562442,65
1.983333333,3.608422545,65
2,3.609300441,65
2.016666667,3.610196458,65
2.033333333,3.61111093,65
2.05,3.612044196,65
2.066666667,3.612996602,65
2.083333333,3.613968498,65
2.1,3.61496024,65
2.116666667,3.61597219,65
2.133333333,3.617004717,65
2.15,3.618058196,65
2.166666667,3.619133006,65
2.183333333,3.620229534,65
2.2,3.621348173,65
2.216666667,3.622489322,65
2.233333333,3.623653388,65
2.25,3.624840782,65
2.266666667,3.626051923,65
2.283333333,3.627287237,65
2.3,3.628547157,65
2.316666667,3.629832122,65
2.333333333,3.631142579,65
2.35,3.632478982,65
2.366666667,3.633841792,65
2.389011933,3.635714286,65
2.416666667,3.637986954,65
2.433333333,3.639393896,65
2.45,3.64082809,65
2.466666667,3.642290008,65
2.483333333,3.643780123,65
2.5,3.645298921,65
2.516666667,3.64684689,65
2.533333333,3.64842453,65
2.55,3.650032346,65
2.566666667,3.651670852,65
2.583333333,3.653340568,65
2.6,3.655042024,65
2.616666667,3.656775758,65
2.633333333,3.658542315,65
2.65,3.660342248,65
2.666666667,3.662176121,65
2.683333333,3.664044505,65
2.7,3.665947979,65
2.716666667,3.667887133,65
2.733333333,3.669862566,65
2.75,3.671874883,65
2.766666667,3.673924704,65
2.783333333,3.676012654,65
2.8,3.678139371,65
2.816666667,3.680305502,65
2.833333333,3.682511703,65
2.85,3.684758644,65
2.866666667,3.687047003,65
2.883333333,3.689377469,65
2.9,3.691750745,65
2.916666667,3.694167543,65
2.933333333,3.696628588,65
2.95,3.699134617,65
2.978758186,3.703571429,65
3,3.706779016,65
3.016666667,3.709350464,65
3.033333333,3.711967719,65
3.05,3.714631517,65
3.066666667,3.717342609,65
3.083333333,3.720101757,65
3.1,3.722909738,65
3.116666667,3.72576734,65
3.133333333,3.728675369,65
3.15,3.731634641,65
3.166666667,3.734645993,65
3.183333333,3.737710272,65
3.2,3.740828346,65
3.216666667,3.744001095,65
3.233333333,3.74722942,65
3.25,3.750514239,65
3.266666667,3.753856489,65
3.283333333,3.757257125,65
3.3,3.760717125,65
3.316666667,3.764237484,65
3.33350674,3.767857143,65
3.366666667,3.774841981,65
3.383333333,3.778442262,65
3.4,3.782103694,65
3.416666667,3.785827291,65
3.433333333,3.789614096,65
3.45,3.793465174,65
3.466666667,3.797381619,65
3.483333333,3.801364552,65
3.5,3.805415124,65
3.516666667,3.809534515,65
3.533333333,3.813723939,65
3.55,3.817984644,65
3.566666667,3.822317912,65
3.583333333,3.826725063,65
3.603419456,3.832142857,65
3.633333333,3.840033344,65
3.65,3.844535475,65
3.666666667,3.849112695,65
3.683333333,3.853766412,65
3.7,3.858498084,65
3.716666667,3.863309216,65
3.733333333,3.868201369,65
3.75,3.873176155,65
3.766666667,3.878235249,65
3.783333333,3.883380386,65
3.813288524,3.892857143,65
3.833333333,3.899061586,65
3.85,3.904321248,65
3.866666667,3.909669227,65
3.883333333,3.915107473,65
3.9,3.920638024,65
3.916666667,3.926263001,65
3.933333333,3.931984622,65
3.95,3.9378052,65
3.966666667,3.943727157,65
3.993712479,3.953571429,65
4.016666667,3.9617455,65
4.033333333,3.967811233,65
4.05,3.973982881,65
4.066666667,3.980263322,65
4.083333333,3.986655581,65
4.1,3.993162836,65
4.116666667,3.999788431,65
4.143468943,4.010714286,65
4.166666667,4.01997658,65
4.183333333,4.026786625,65
4.2,4.033723121,65
4.216666667,4.040790242,65
4.233333333,4.0479924,65
4.25,4.055334257,65
4.277664214,4.067857143,65
4.3,4.077777335,65
4.316666667,4.085362302,65
4.333333333,4.093100774,65
4.35,4.100998843,65
4.366666667,4.109062975,65
4.391517457,4.121428571,65
4.416666667,4.13372786,65
4.433333333,4.142114525,65
4.45,4.150689543,65
4.466666667,4.159461724,65
4.495233752,4.175,65
4.516666667,4.186492367,65
4.533333333,4.195691324,65
4.55,4.205121727,65
4.566666667,4.214796075,65
4.583780098,4.225,65
4.616666667,4.244438363,65
4.633333333,4.25470129,65
4.664927256,4.275,65
4.683333333,4.286755152,65
4.7,4.29775808,65
4.716666667,4.309117996,65
4.734120234,4.321428571,65
4.766666667,4.344395489,65
4.797669372,4.367857143,65
4.816666667,4.382304313,65
4.833333333,4.395551199,65
4.851573388,4.410714286,65
4.883333333,4.437507466,65
4.901069113,4.453571429,65
4.942659593,4.492857143,65
4.980792773,4.532142857,65
5.012462581,4.567857143,65
5.041341218,4.603571429,65
5.064978153,4.635714286,65
5.086365716,4.667857143,65
5.103499861,4.696428571,65
5.12416325,4.736244876,65
5.148566799,4.794585884,65
5.158541772,4.827009041,65
5.164529461,4.851281565,65
5.167945037,4.868952889,65
5.170238078,4.884438764,65
5.171532748,4.895985338,65
5.172408289,4.906032124,65
5.172842561,4.913361098,65
5.173113662,4.919238642,65
5.173209757,4.922830662,65
5.173269008,4.926485527,65
5.173330817,4.930249434,65
5.17334942,4.93400362,65
5.173324363,4.937747982,65
5.173255191,4.941482418,65
5.173141447,4.945206826,65
5.172982658,4.948921098,65
5.172778334,4.952625125,65
5.172527961,4.956318791,65
5.172230993,4.960001973,65
5.171886849,4.963674541,65
5.171494907,4.967336354,65
5.171054502,4.970987263,65
5.170564917,4.974627106,65
5.170025391,4.978255713,65
5.169435103,4.981872898,65
5.166666667,4.995690517,65
5.165758211,4.999795597,65
5.168793173,4.985478464,65
5.168098604,4.989072186,65
0.012049847,3.936753014,70
0.02871729,3.936755842,70
0.04538537,3.936760991,70
0.062054089,3.936768466,70
0.078723447,3.93677827,70
0.095393445,3.936790408,70
0.112064087,3.936804887,70
0.128735372,3.936821713,70
0.145407305,3.936840896,70
0.162079887,3.936862444,70
0.178753121,3.93688637,70
0.195427011,3.936912684,70
0.212101561,3.936941401,70
0.228776774,3.936972534,70
0.245452654,3.937006098,70
0.262129207,3.937042111,70
0.278806437,3.937080591,70
0.295484349,3.937121556,70
0.312162949,3.937165027,70
0.328842242,3.937211026,70
0.345522236,3.937259574,70
0.362202936,3.937310697,70
0.37888435,3.937364419,70
0.395566485,3.937420766,70
0.412249348,3.937479767,70
0.428932947,3.93754145,70
0.445617291,3.937605845,70
0.462302388,3.937672985,70
0.478988247,3.937742901,70
0.495674878,3.937815628,70
0.51236229,3.937891201,70
0.529050494,3.937969657,70
0.5457395,3.938051034,70
0.562429318,3.938135372,70
0.57911996,3.938222711,70
0.595811437,3.938313093,70
0.612503762,3.938406563,70
0.629196947,3.938503164,70
0.645891004,3.938602945,70
0.662585947,3.938705951,70
0.679281789,3.938812233,70
0.695978545,3.938921842,70
0.712676228,3.939034829,70
0.729374853,3.939151249,70
0.746074435,3.939271157,70
0.762774991,3.939394609,70
0.779476535,3.939521665,70
0.796179086,3.939652384,70
0.812882658,3.939786827,70
0.829587271,3.939925059,70
0.846292941,3.940067143,70
0.862999687,3.940213147,70
0.879707528,3.940363139,70
0.896416483,3.940517188,70
0.913126571,3.940675366,70
0.929837813,3.940837747,70
0.946550229,3.941004406,70
0.963263841,3.94117542,70
0.979978669,3.941350867,70
0.996694737,3.941530828,70
1.013412067,3.941715386,70
1.030130682,3.941904626,70
1.046850605,3.942098633,70
1.063571861,3.942297495,70
1.080294476,3.942501304,70
1.097018473,3.942710151,70
1.113743879,3.942924131,70
1.130470721,3.94314334,70
1.147199025,3.943367876,70
1.163928819,3.943597841,70
1.180660131,3.943833336,70
1.197392991,3.944074467,70
1.214127427,3.944321341,70
1.230863469,3.944574067,70
1.247601149,3.944832758,70
1.264340497,3.945097526,70
1.281081546,3.945368488,70
1.297824327,3.945645763,70
1.314568875,3.945929472,70
1.331315222,3.946219739,70
1.348063405,3.946516689,70
1.364813457,3.946820452,70
1.381565416,3.947131158,70
1.398319317,3.947448941,70
1.415075198,3.947773937,70
1.431833098,3.948106286,70
1.448593055,3.948446128,70
1.465355109,3.94879361,70
1.4821193,3.949148877,70
1.498885669,3.949512081,70
1.515654259,3.949883373,70
1.532425113,3.950262911,70
1.549198273,3.950650852,70
1.565973785,3.951047359,70
1.582751693,3.951452597,70
1.599532045,3.951866734,70
1.616314886,3.952289941,70
1.633100265,3.952722392,70
1.64988823,3.953164266,70
1.65,3.953167276,70
1.666666667,3.953614221,70
1.666679243,3.953614548,70
1.683476815,3.954063365,70
1.700277211,3.954521865,70
1.717080485,3.954990233,70
1.733886691,3.955468656,70
1.750695887,3.955957327,70
1.767508128,3.956456439,70
1.784323472,3.956966191,70
1.801141979,3.957486785,70
1.817963707,3.958018426,70
1.834788719,3.958561322,70
1.851617075,3.959115687,70
1.86844884,3.959681738,70
1.885284077,3.960259693,70
1.902122852,3.960849778,70
1.918965231,3.96145222,70
1.935811282,3.962067252,70
1.952661074,3.962695109,70
1.969514676,3.963336033,70
1.986372161,3.963990266,70
2.0032336,3.964658059,70
2.020099068,3.965339663,70
2.03696864,3.966035336,70
2.053842391,3.96674534,70
2.0707204,3.967469942,70
2.087602745,3.968209412,70
2.104489507,3.968964025,70
2.121380768,3.969734062,70
2.138276611,3.970519809,70
2.15517712,3.971321554,70
2.172082381,3.972139593,70
2.188992483,3.972974226,70
2.205907513,3.973825759,70
2.222827563,3.974694501,70
2.239752724,3.975580767,70
2.25668309,3.976484881,70
2.273618757,3.977407167,70
2.290559821,3.978347957,70
2.307506381,3.979307591,70
2.324458537,3.980286411,70
2.341416391,3.981284768,70
2.358380046,3.982303015,70
2.375349609,3.983341516,70
2.392325186,3.984400638,70
2.409306887,3.985480755,70
2.426294823,3.986582249,70
2.443289106,3.987705505,70
2.460289851,3.988850919,70
2.477297177,3.990018891,70
2.4943112,3.991209829,70
2.511332043,3.992424147,70
2.528359829,3.993662269,70
2.545394682,3.994924624,70
2.562436731,3.996211648,70
2.579486105,3.997523787,70
2.596542936,3.998861495,70
2.613607359,4.000225231,70
2.630679511,4.001615466,70
2.647759531,4.003032676,70
2.66484756,4.00447735,70
2.681943744,4.00594998,70
2.69904823,4.007451074,70
2.716161167,4.008981142,70
2.733282707,4.010540711,70
2.733333333,4.010545426,70
2.75,4.012053102,70
2.75040095,4.012088973,70
2.767526276,4.013661517,70
2.784660307,4.015263911,70
2.801803199,4.016896681,70
2.818955106,4.018560363,70
2.836116189,4.020255506,70
2.853286611,4.021982666,70
2.870466537,4.023742412,70
2.887656135,4.02553532,70
2.904855578,4.027361983,70
2.922065042,4.029223001,70
2.939284704,4.031118987,70
2.956514749,4.033050567,70
2.973755361,4.03501838,70
2.991006731,4.037023076,70
3.008269052,4.039065322,70
3.025542524,4.041145796,70
3.042827347,4.04326519,70
3.060123729,4.045424215,70
3.077431881,4.047623594,70
3.094752019,4.049864066,70
3.112084364,4.05214639,70
3.12942914,4.054471338,70
3.14678658,4.056839703,70
3.16415692,4.059252297,70
3.181540402,4.061709948,70
3.198937274,4.06421351,70
3.21634779,4.066763851,70
3.216666667,4.066811575,70
3.233333333,4.069254419,70
3.233788405,4.069319873,70
3.251255327,4.071892122,70
3.268737024,4.074511863,70
3.286233778,4.07718,70
3.303745878,4.079897465,70
3.321273621,4.08266521,70
3.338817312,4.085484218,70
3.356377265,4.088355495,70
3.373953803,4.091280082,70
3.391547258,4.094259045,70
3.409157973,4.097293486,70
3.426786301,4.100384538,70
3.444432604,4.10353337,70
3.462097259,4.10674119,70
3.479780653,4.110009243,70
3.497483187,4.113338816,70
3.515205274,4.116731239,70
3.532947343,4.120187888,70
3.533333333,4.120264528,70
3.55,4.123504969,70
3.550686881,4.123636404,70
3.568433722,4.127108394,70
3.586200694,4.130645088,70
3.603988246,4.134247933,70
3.621796845,4.13791843,70
3.639626976,4.141658138,70
3.657479144,4.145468676,70
3.675353871,4.14935173,70
3.693251706,4.153309054,70
3.711173214,4.157342474,70
3.72911899,4.161453898,70
3.747089652,4.165645311,70
3.765085846,4.16991879,70
3.783108245,4.174276503,70
3.783333333,4.17433186,70
3.8,4.178328093,70
3.801205086,4.178615258,70
3.81933947,4.183018409,70
3.837502897,4.187508691,70
3.85569619,4.192088571,70
3.873920214,4.196760643,70
3.892175878,4.201527635,70
3.910464138,4.206392413,70
3.928786,4.211358,70
3.947142526,4.216427577,70
3.965534834,4.221604503,70
3.966666667,4.221927703,70
3.983333333,4.226655843,70
3.983941707,4.226825122,70
4.002344431,4.232033292,70
4.02078404,4.23735212,70
4.039261827,4.242785481,70
4.057779161,4.248337482,70
4.076337496,4.254012488,70
4.094938379,4.259815138,70
4.113583455,4.265750364,70
4.132274474,4.271823422,70
4.133333333,4.272171622,70
4.15,4.27761176,70
4.151060543,4.277954369,70
4.169947542,4.28413958,70
4.18888815,4.290474132,70
4.207884767,4.296964708,70
4.226939966,4.303618478,70
4.246056512,4.310443141,70
4.265237375,4.317446974,70
4.266666667,4.317973891,70
4.283333333,4.324109133,70
4.284440752,4.324513523,70
4.30365503,4.33161044,70
4.322938982,4.338901451,70
4.342296428,4.346397192,70
4.361731505,4.354109193,70
4.381248704,4.362049961,70
4.383333333,4.362904858,70
4.4,4.369801129,70
4.400899477,4.370170083,70
4.420761554,4.378386854,70
4.440727534,4.386870802,70
4.460804466,4.395640054,70
4.481000086,4.404714508,70
4.483333333,4.405769597,70
4.5,4.413393533,70
4.501267114,4.41397258,70
4.521565135,4.423310348,70
4.54200201,4.433005169,70
4.562589053,4.443086135,70
4.566666667,4.445097378,70
4.583333333,4.453582317,70
4.583339208,4.453585277,70
4.604557057,4.464313063,70
4.625988119,4.475543423,70
4.647653513,4.487326138,70
4.65,4.488607233,70
4.666666667,4.49784586,70
4.669451086,4.499420418,70
4.69142264,4.511924794,70
4.713702228,4.525155251,70
4.716666667,4.526922515,70
4.733333333,4.537105419,70
4.736604912,4.539153382,70
4.760235208,4.554075446,70
4.766666667,4.558189634,70
4.783333333,4.569343987,70
4.784349651,4.570034967,70
4.808808515,4.586732532,70
4.816666667,4.592191064,70
4.833333333,4.604438061,70
4.834068386,4.60498903,70
4.861479149,4.625709787,70
4.866666667,4.62969528,70
4.883333333,4.643052848,70
4.890104038,4.648772073,70
4.9,4.656940702,70
4.916666667,4.671599797,70
4.92138855,4.675951799,70
4.933333333,4.686735021,70
4.95,4.702773635,70
4.959229744,4.71225099,70
4.966666667,4.71972003,70
4.983333333,4.737686793,70
5,4.757053642,70
5.016666667,4.778152333,70
5.033333333,4.801390888,70
5.05,4.82789363,70
5.054402987,4.835714286,70
5.063720995,4.853571429,70
5.066666667,4.859750688,70
5.070327742,4.867857143,70
5.076151925,4.882142857,70
5.079969418,4.892857143,70
5.083289403,4.903571429,70
5.083333333,4.903729004,70
5.085292081,4.910714286,70
5.087072359,4.917857143,70
5.087876729,4.921428571,70
5.088622948,4.925,70
5.089893951,4.92875,70
5.091055865,4.9325,70
5.092110898,4.93625,70
5.093061217,4.94,70
5.093908932,4.94375,70
5.094656042,4.9475,70
5.095304415,4.95125,70
5.095855753,4.955,70
5.096311559,4.95875,70
5.096673114,4.9625,70
5.096941432,4.96625,70
5.097117241,4.97,70
5.097200894,4.97375,70
5.097192294,4.9775,70
5.097090709,4.98125,70
5.096894649,4.985,70
5.096601681,4.98875,70
5.096210508,4.9925,70
5.095722145,4.99625,70
5.095161244,5,70
0.016666667,3.936753341,70
0,3.936752181,70
0.033333333,3.936756822,70
0.05,3.936762625,70
0.066666667,3.936770753,70
0.083333333,3.936781211,70
0.1,3.936794003,70
0.116666667,3.936809136,70
0.133333333,3.936826617,70
0.15,3.936846454,70
0.166666667,3.936868658,70
0.183333333,3.936893239,70
0.2,3.936920209,70
0.216666667,3.936949582,70
